[23-May-2026 06:37:35 UTC] Method: GET, URI: /api/reports/stock-levels, Params: api/reports/stock-levels
[23-May-2026 06:37:40 UTC] Method: GET, URI: /api/reports/stock-levels, Params: api/reports/stock-levels
[23-May-2026 06:37:45 UTC] Method: GET, URI: /api/reports/stock-levels, Params: api/reports/stock-levels
[23-May-2026 06:37:50 UTC] Method: GET, URI: /api/reports/stock-levels, Params: api/reports/stock-levels
[23-May-2026 06:37:52 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:37:53 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:37:54 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:38:02 UTC] Method: POST, URI: /api/auth/login, Params: api/auth/login
[23-May-2026 06:38:02 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:38:02 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:38:02 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:38:13 UTC] Method: POST, URI: /api/auth/login, Params: api/auth/login
[23-May-2026 06:38:13 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:38:13 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:38:13 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:37 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:39:37 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:37 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:41 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:39:41 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:41 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:44 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:44 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:39:44 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:47 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:47 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:39:47 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:50 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:50 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:50 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:39:53 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:53 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:39:53 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:53 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:53 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:53 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:39:57 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:39:57 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:39:57 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:00 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:00 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:00 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:03 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:03 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:03 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:06 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:06 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:06 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:07 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:07 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:07 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:11 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:11 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:11 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:14 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:14 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:14 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:17 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:17 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:17 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:20 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:20 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:20 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:23 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:23 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:23 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:23 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:23 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:23 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:27 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:27 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:27 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:30 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:30 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:30 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:33 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:33 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:33 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:36 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:36 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:36 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:38 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:38 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:38 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:42 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:42 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:42 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:45 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:45 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:45 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:48 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:48 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:48 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:51 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:51 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:51 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:40:54 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:40:54 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:40:54 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:14 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:14 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:14 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:18 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:18 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:18 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:21 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:21 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:21 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:24 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:24 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:24 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:27 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:27 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:27 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:30 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:30 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:30 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:40 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:40 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:40 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:44 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:44 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:44 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:47 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:47 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:47 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:50 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:50 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:50 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:53 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:53 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:41:53 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:56 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:41:56 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:41:56 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:08 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:08 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:08 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:10 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:10 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:10 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:12 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:12 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:12 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:15 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:15 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:15 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:16 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:17 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:17 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:17 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:19 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:19 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:19 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:21 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:21 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:21 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:24 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:24 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:24 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:27 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:27 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:27 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:30 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:30 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:30 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:33 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:33 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:33 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:36 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:36 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:36 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:39 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:39 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:39 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:42 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:42 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:42 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:45 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:45 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:45 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:48 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:48 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:48 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:51 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:51 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:51 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:54 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:54 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:42:54 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:42:55 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:42:57 UTC] Method: GET, URI: /api/reports/stock-levels, Params: api/reports/stock-levels
[23-May-2026 06:42:57 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:00 UTC] Method: GET, URI: /api/reports/stock-levels, Params: api/reports/stock-levels
[23-May-2026 06:43:00 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:01 UTC] Method: GET, URI: /api/users/profile, Params: api/users/profile
[23-May-2026 06:43:02 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:02 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:02 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:05 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:05 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:05 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:08 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:08 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:08 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:12 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:12 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:12 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:15 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:15 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:15 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:17 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:17 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:17 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:20 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:21 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:21 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:21 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:22 UTC] Method: GET, URI: /api/reports/stock-levels, Params: api/reports/stock-levels
[23-May-2026 06:43:22 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:23 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:28 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:31 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:32 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:32 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:32 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:36 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:36 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:36 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:39 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:39 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:39 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:42 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:42 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:42 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:45 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:45 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:45 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:47 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:47 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:47 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:51 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:51 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:51 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:54 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:54 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:43:54 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:57 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:43:57 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:43:57 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:00 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:00 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:00 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:02 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:02 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:02 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:06 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:06 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:06 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:09 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:09 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:09 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:12 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:12 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:12 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:15 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:15 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:15 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:18 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:18 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:18 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:21 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:21 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:21 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:23 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:23 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:23 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:27 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:27 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:27 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:30 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:30 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:30 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:33 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:33 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:33 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:36 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:36 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:36 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:39 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:39 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:39 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:42 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:42 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
[23-May-2026 06:44:42 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:45 UTC] Method: GET, URI: /api/products, Params: api/products
[23-May-2026 06:44:45 UTC] Method: GET, URI: /api/admin/suppliers, Params: api/admin/suppliers
[23-May-2026 06:44:45 UTC] Method: GET, URI: /api/reports/low-stock, Params: api/reports/low-stock
